,Neurons,Astrocytes,Oligodendrocytes,Microglia,Endothelia
ENSG00000124783,14.33479587,14.07948435,18.46817858,21.4505041,11.66032423
ENSG00000163479,13.06358083,9.137034647,11.37000432,15.61114915,24.23465905
ENSG00000114850,13.90500999,26.00663591,13.96688432,26.65824023,33.08509144
ENSG00000180879,12.11915955,13.60123254,17.54938837,16.96672097,24.20066882
ENSG00000149136,5.549931246,3.90233593,4.894487746,8.55978091,8.740186351
ENSG00000157005,326.5337066,25.72559002,42.00646951,92.91843701,31.83121404
ENSG00000139874,3.768718136,0.44308504,3.060263401,2.355000599,1.069799187
ENSG00000160075,14.30404182,8.517317855,9.804601209,10.0316776,15.36620957
ENSG00000117155,19.72611559,11.13241058,4.996916717,5.095585335,4.293455798
ENSG00000100380,28.9778866,26.75279066,37.21463314,19.90420569,19.35328414
ENSG00000147488,0.852990721,2.447045993,94.37065464,2.098113216,4.728530414
ENSG00000008513,2.486417091,4.536495999,0.909923994,11.3839843,9.850354116
ENSG00000115525,19.03372934,13.4337147,30.56210722,13.25769241,16.37278936
ENSG00000064225,7.775192105,1.83948035,11.2255516,43.95643678,23.09153511
ENSG00000166444,2.155908903,5.84267433,1.563652656,5.282524447,7.399155937
ENSG00000073849,3.471906498,2.66889667,7.593865683,160.6026529,55.40223193
ENSG00000144057,8.808663856,7.516981774,3.18818949,2.716220646,2.570142637
ENSG00000184005,4.931640131,7.311360864,29.14732993,78.35452512,72.36972202
ENSG00000117069,49.32166227,15.05013993,14.65628765,24.07867449,4.394828567
ENSG00000160408,2.901374657,4.934303748,1.832520819,5.93012042,6.707542589
ENSG00000004866,14.32368519,15.19695174,7.258953641,5.747631285,5.875637077
ENSG00000007341,4.480427115,6.875247168,6.079485354,8.50638221,10.16903876
ENSG00000111728,6.322198492,3.679395282,2.040010557,1.582527466,1.608091872
ENSG00000177511,22.29382208,0.962089085,2.828325979,2.280281206,2.869398826
ENSG00000113532,3.403718167,1.013498693,0.86587096,26.41953046,5.415201482
ENSG00000101638,19.45842035,4.312400954,7.692034692,7.888989979,4.889690126
ENSG00000148488,1.28152146,0.420699703,1.075883779,1.557327317,90.56060145
ENSG00000118007,12.12647257,14.83920052,17.45614487,37.76989889,27.15659137
ENSG00000101972,8.097252676,15.22095105,20.36297123,26.38894945,13.75175107
ENSG00000115145,6.899870464,12.18359832,10.57587737,11.89195531,8.024580728
ENSG00000124356,3.485744295,5.048296135,10.45904048,5.460409986,14.49678985
ENSG00000138134,7.813303104,2.029165181,2.331540866,15.66243384,6.784513607
ENSG00000133121,8.494311986,18.12112176,23.38226998,7.179072255,24.82122573
ENSG00000010270,12.2868469,11.4668006,14.96248052,10.29281591,24.8982242
ENSG00000164211,7.487563309,5.374276528,4.266476577,6.723036139,16.55266647
ENSG00000084090,23.48511799,25.40171972,30.86122939,19.06205034,29.26841648
ENSG00000159433,0.879241373,0.875903857,4.816836336,2.769127809,3.528288883
ENSG00000115415,9.497498621,6.465003731,7.227772816,22.97048406,19.58382968
ENSG00000170581,11.65962252,24.08599664,18.40460956,15.90581979,23.70419881
ENSG00000168610,3.627810134,12.6444267,8.17390032,12.27511438,17.74640311
ENSG00000138378,14.83812586,1.828360326,2.97223004,5.310936005,7.517855168
ENSG00000173757,5.44989262,8.177922966,8.408836862,10.7514529,12.09219106
ENSG00000166888,1.981211764,2.889290904,0.886866534,14.48219312,11.10976214
ENSG00000124214,20.44244493,21.85616912,21.4572697,20.77795941,35.25838658
ENSG00000040341,21.21552579,14.13123968,11.68693545,15.38290196,13.952732
ENSG00000105889,6.552871618,6.230490443,19.94537586,13.58011643,32.95282733
ENSG00000157214,12.12282543,5.734043419,3.146762403,2.690446051,3.511499345
ENSG00000167323,7.412275258,10.2811241,3.297264121,8.633025499,6.607869218
ENSG00000109689,8.292548594,19.47443816,10.19876449,11.82599293,14.58569549
ENSG00000168439,10.66033447,9.777497277,12.06941147,13.82109262,11.81605975
ENSG00000072786,0.7273679,0.826778143,1.407201604,10.0082463,5.427351021
ENSG00000115661,1.717572005,1.834039176,1.506784831,1.850875515,2.38417376
ENSG00000164543,2.348601303,10.94619541,2.339015239,12.73837548,4.61743625
ENSG00000081320,1.249780012,16.16393992,2.589740682,19.84223079,3.591793394
ENSG00000102572,6.454644369,7.320583972,3.639953103,10.28881934,14.31720708
ENSG00000115694,7.383491599,7.022361463,6.723243885,9.154745934,8.094117807
ENSG00000104375,1.847666046,12.5253915,9.948945248,12.29441798,14.54255531
ENSG00000169302,0.60281665,1.149236178,2.044824518,1.18530362,0.701680227
ENSG00000152953,1.734160822,0.825067472,1.461037144,5.357829052,0.941987724
ENSG00000130413,0.568894605,19.29095378,1.370970216,2.066933385,4.304935957
ENSG00000125834,1.763842103,2.401595305,2.254621716,3.808013527,6.435410205
ENSG00000163482,5.964515703,6.30103015,1.60382144,3.066073023,3.337440891
ENSG00000112079,10.39435523,12.15952585,9.65764453,11.5981518,37.85278565
ENSG00000211455,4.673743198,6.776684502,4.038199203,13.10548488,5.575020791
ENSG00000198648,21.05887333,13.6182778,45.95472968,12.52646713,28.91559997
ENSG00000101109,6.118770325,3.399160471,6.905932699,27.13094654,8.354356532
ENSG00000117632,197.0113535,34.60099069,149.0604065,41.96725734,66.12800868
ENSG00000104435,215.5573039,25.70960543,42.70574448,51.63984997,40.9535287
ENSG00000197457,39.0729979,15.03312932,13.62538754,22.79005575,10.24276974
ENSG00000015592,24.5547264,6.423247355,52.90204876,15.37106617,10.39368364
ENSG00000148175,6.034897357,85.89649832,6.441207569,78.21910414,205.145587
ENSG00000165283,17.18913858,21.22818851,11.31252198,11.81622478,20.54090805
ENSG00000140022,1.198408536,79.29160023,2.148330949,6.092651604,1.939588898
ENSG00000165730,4.353716999,49.99781014,1.861524632,2.762828689,1.760889663
ENSG00000173320,11.94312214,4.002387127,12.2101688,2.76611097,7.555797846
ENSG00000169689,14.19535439,16.39017265,11.1802485,9.298855025,11.11173525
ENSG00000082146,9.046735999,14.83455446,10.42691163,8.046810463,3.723998742
ENSG00000023734,62.24616141,28.85503347,39.32408273,42.19963984,49.19874749
ENSG00000165209,39.33043611,14.40172194,12.83423597,27.33374447,11.45169656
ENSG00000115808,6.663968168,5.354140621,32.67481194,6.037365452,6.503189844
ENSG00000196792,27.99720613,25.39367833,27.82709302,22.2816163,42.08184627
ENSG00000101846,5.731681795,2.583706723,2.039039013,6.648471147,9.37354731
ENSG00000134910,5.396411506,8.329652851,8.437740364,7.777904236,11.31800783
ENSG00000163527,15.52868561,16.83650793,20.03183819,29.76428099,16.0699019
ENSG00000117758,28.5245916,23.41399392,29.18641808,21.34558895,38.52803564
ENSG00000136874,10.49226743,14.65500334,9.541408646,6.679605398,14.55153888
ENSG00000168818,5.497758479,11.60572209,9.37459152,7.887649674,7.197557628
ENSG00000111450,10.15870898,12.18313866,8.876906044,7.006723125,7.77269375
ENSG00000166900,7.527931459,1.183908735,5.791771605,11.90957572,7.379668389
ENSG00000103496,2.275325602,4.079665108,8.976755059,11.72975831,6.385802849
ENSG00000162236,6.870593531,10.34821927,9.83188977,10.71963117,12.07582233
ENSG00000135823,6.493274801,5.084107871,7.223662293,7.187972669,3.687757315
ENSG00000079950,10.82338443,6.48355964,11.31586511,20.61338084,11.20061174
ENSG00000170310,17.06256125,19.74621808,21.37423873,32.78706911,22.813946
ENSG00000136854,113.5926626,18.45954078,21.51137005,22.03637738,44.95710208
ENSG00000116266,8.839828185,18.85369194,50.04488361,23.1424247,10.36696374
ENSG00000166263,2.194001812,4.049562503,4.057567183,3.520508157,4.266182935
ENSG00000164506,47.38102883,48.59594309,18.5081557,23.27453041,14.15805043
ENSG00000145087,71.35616556,10.48560858,15.20165652,20.25597815,5.065875174
ENSG00000168952,7.287237946,8.344898443,12.21629148,2.861716596,20.73921103
ENSG00000198252,2.070391975,3.670940694,5.541432673,8.466054889,5.3923872
ENSG00000113387,30.33457641,8.47369228,13.94579257,18.10254568,16.49909517
ENSG00000136143,35.41371359,14.79234845,21.91833963,11.67513376,22.13216923
ENSG00000163541,21.41599149,23.14485272,24.38305024,14.94540008,15.18552241
ENSG00000172340,1.506452382,17.71141555,13.65232157,37.92390498,17.5774279
ENSG00000111707,8.585667335,8.63047464,5.657936945,9.375907126,7.423988238
ENSG00000107882,2.338900014,4.069912122,2.741036224,7.091598094,5.536277596
ENSG00000064607,31.30074402,29.74840855,14.2085685,16.34200819,11.12053876
ENSG00000165416,6.18974979,3.846832877,7.733948774,4.797492471,5.568587304
ENSG00000196562,4.613764155,1.062222051,6.197310173,4.950045455,12.54039176
ENSG00000196502,3.619330325,5.603859111,1.324300666,3.565314415,4.631768389
ENSG00000130540,51.01531193,10.10959351,12.24454196,18.65343708,13.91610985
ENSG00000144455,11.33165635,15.48047862,16.72272006,21.60504086,11.63921783
ENSG00000129103,8.896839965,16.49644971,10.20049882,11.69850493,8.992681417
ENSG00000116030,48.39834889,22.6055144,30.06292911,36.49597634,32.03263924
ENSG00000188612,36.14221771,22.59889937,31.10050638,36.4057408,31.03706999
ENSG00000184900,25.02095467,13.85317049,12.80772708,18.25242132,30.50646186
ENSG00000164828,10.47770942,11.75424775,6.604475761,5.025678286,12.34581282
ENSG00000139531,2.268488493,9.676547534,2.360715211,2.679603627,1.837656993
ENSG00000092201,16.00179589,9.022829395,13.07434732,17.30819897,9.757952362
ENSG00000196284,46.17023935,27.48599361,41.16070288,42.46781953,26.41353034
ENSG00000213246,9.936865169,11.62916091,12.52327694,12.37650813,13.83933737
ENSG00000196235,4.906158161,7.859019523,6.22729916,7.359162405,7.128677775
ENSG00000109111,3.474960138,5.684085551,5.129157673,8.169397766,6.443723373
ENSG00000119760,21.2275243,18.27662367,15.09945715,12.88209756,8.965904333
ENSG00000156502,11.65768796,11.60169022,6.960647352,6.231710418,7.350794774
ENSG00000106868,8.378484993,1.721607367,2.435783416,15.48685425,3.932527213
ENSG00000143502,18.5090618,2.484156744,5.005552503,3.880761283,1.827704058
ENSG00000173705,2.26887281,0.737438878,1.974868297,1.80983899,6.060402937
ENSG00000152455,2.74526197,3.848172755,2.265857822,2.995615967,1.744224956
ENSG00000178691,9.749388614,10.4857402,10.58476559,13.20845977,12.43916086
ENSG00000185518,20.16221035,2.642968244,5.7664664,7.79577685,2.926994332
ENSG00000165124,2.303236493,0.453903565,5.897401024,1.105992557,2.053380813
ENSG00000197321,2.068653937,1.05819889,1.267787827,1.564863538,17.76332797
ENSG00000198168,4.206482696,2.382306267,25.09514903,5.44960436,14.38839695
ENSG00000166111,21.66904659,3.834680609,3.942495194,9.285663035,3.353522178
ENSG00000133789,2.406150632,8.306504594,5.091854312,26.04071627,14.18815475
ENSG00000175854,3.443350799,7.896714684,9.108503772,4.750725897,10.20509309
ENSG00000116668,4.503811711,9.077355154,12.55638626,4.303976682,6.4568423
ENSG00000169895,4.855840215,8.106211129,7.868196704,27.699893,10.99691334
ENSG00000147642,23.5535881,10.8494157,4.602544948,7.390954924,8.832123348
ENSG00000171772,12.24270715,1.208431732,1.452360566,5.803268587,3.155087032
ENSG00000117614,10.32611978,9.248971171,14.26250758,11.74890336,17.85852739
ENSG00000008056,36.65906387,7.408041411,10.65982286,12.60360559,13.62500298
ENSG00000185666,23.03922636,6.762065737,7.753253467,11.22272695,4.406656191
ENSG00000135316,7.816323442,9.869608431,13.46128145,18.87759324,14.1952983
ENSG00000101463,22.63594596,5.682341338,37.02751929,199.6951045,4.468476298
ENSG00000131018,16.3834712,36.91027868,4.388416461,5.412017585,22.99868603
ENSG00000054654,0.611636759,0.783126353,0.917849983,1.2285795,14.50919715
ENSG00000100321,17.46992245,9.063610078,8.05046044,10.78826187,6.020147767
ENSG00000108639,1.204635467,2.150601442,19.02916338,17.22692897,22.72001038
ENSG00000127561,23.23761854,2.281140862,3.672055891,3.669521425,2.696304637
ENSG00000159082,27.77701547,5.818794955,9.425523077,19.63006695,12.17517026
ENSG00000078269,7.03266785,1.603616259,41.96885838,3.328730885,4.943373555
ENSG00000172403,5.709529997,1.135922377,1.421268562,2.695895855,16.97556205
ENSG00000163630,127.1289986,8.356883512,10.41595641,12.94128749,6.982872713
ENSG00000006114,3.066920561,5.44766869,5.486553398,7.987192255,8.667511671
ENSG00000102003,47.29899476,15.33527178,18.11302759,21.09443531,18.21601498
ENSG00000008282,5.803044332,35.72083306,52.07107093,19.99328368,66.52184866
ENSG00000067715,652.2430197,74.49432938,126.6708894,149.0304211,70.50162823
ENSG00000110975,2.382673162,0.28618566,0.32032171,0.910432513,0.65340614
ENSG00000132718,66.43946476,81.15180483,83.06371045,14.93556728,27.3591092
ENSG00000019505,19.42857919,1.939865017,3.296447616,5.678738444,2.939492971
ENSG00000143469,22.76711769,8.024391693,15.40529592,9.334564899,2.90788732
ENSG00000139973,33.87167008,4.248787493,8.005367819,9.035311845,3.872737458
ENSG00000103528,8.605884011,17.74331266,2.074540557,10.03883377,2.523991459
ENSG00000132872,44.67904223,3.866897727,6.106223576,6.280655438,7.205138612
ENSG00000134207,3.924591718,0.938981007,1.134384776,14.57729359,1.698911303
ENSG00000170743,2.400985263,10.13840042,15.1417366,1.712338869,1.247122808
ENSG00000137501,13.97435183,2.913123184,16.9824648,3.492162681,15.73757316
ENSG00000164674,2.024626531,4.436731602,2.398637032,17.9397836,1.764776803
ENSG00000102362,0.209313694,8.628096713,1.367581705,1.055143362,7.136977655
ENSG00000162298,1.913398323,4.262328231,4.755461109,7.258924082,5.100916467
ENSG00000055208,14.47574073,31.138316,16.09011145,72.95743879,24.25856631
ENSG00000157625,1.957150119,1.86456964,2.612933874,5.38876015,1.973450335
ENSG00000006128,54.48557145,4.698475712,6.062827302,19.16494404,2.711998132
ENSG00000166863,93.91252699,2.414022756,3.135882742,2.239911706,9.452098844
ENSG00000147526,17.1938868,26.39815691,20.82757474,31.63576492,86.45955498
ENSG00000138162,3.753500488,1.623108258,1.751619104,1.31492105,1.928722964
ENSG00000136463,2.329020177,3.720075515,2.773612381,5.417417627,2.581414608
ENSG00000115353,3.56146967,0.497100203,0.542322528,1.128279801,0.75327954
ENSG00000152382,9.804388048,4.913901766,12.54691882,2.951438221,3.199965311
ENSG00000108264,4.527445746,3.639278256,4.061446456,4.772229482,4.155773332
ENSG00000173011,1.198026311,2.197843216,1.521542519,1.748178246,4.143667561
ENSG00000171148,3.324939638,10.05814879,4.833371724,5.303607699,8.447831016
ENSG00000147133,5.119632549,6.474114382,7.226714209,10.56226764,6.890498544
ENSG00000166337,2.766706263,2.149582444,4.815541303,4.304302436,11.12589297
ENSG00000064995,26.82072269,31.17423649,36.06511624,25.49304903,32.70314338
ENSG00000120656,9.274997973,10.65195538,9.840256047,11.28045035,10.64981402
ENSG00000197780,15.35370287,14.62548445,15.946,9.338036261,29.49764118
ENSG00000172660,16.6663841,18.81352793,19.76068055,23.20565273,17.37152746
ENSG00000115750,7.660281371,5.397061631,5.473787743,8.333487766,11.1204175
ENSG00000103168,4.731209855,9.088477889,4.471033432,6.195924063,6.796997487
ENSG00000166012,19.2644617,11.36045487,14.99117776,20.11887281,12.19862124
ENSG00000064313,8.326078306,8.40081867,8.317745844,16.84358224,8.920095692
ENSG00000165632,7.180626282,8.701624391,9.82176143,10.64560407,9.150290102
ENSG00000148835,3.108026421,3.26285333,1.851630787,2.649849318,2.985110357
ENSG00000135801,1.773261873,2.842242048,5.003690301,5.10511727,2.502655156
ENSG00000178913,41.5308179,45.00450243,55.24389211,44.36468921,40.12825539
ENSG00000187325,14.00413273,17.68731187,25.15951753,6.103633007,20.53828945
ENSG00000164691,1.068926761,0.362524458,1.129573478,21.69522867,0.882757078
ENSG00000149591,1.63753664,5.095058739,3.77496793,3.412906485,29.50288131
ENSG00000144834,126.4589882,23.25550079,35.82945113,44.63184978,38.97999365
ENSG00000177156,11.62512718,16.38214822,53.78385748,11.41453175,19.54338325
ENSG00000115183,0.733354275,3.159194666,9.06506517,8.16328246,15.271178
ENSG00000170921,14.69577526,4.882755748,11.26931207,9.509094671,6.182426353
ENSG00000136560,8.494571554,13.92927574,15.87767482,21.44398002,37.90719275
ENSG00000160551,14.72504007,19.15746957,24.57148732,15.64433078,15.79611438
ENSG00000135090,22.70051515,28.26815332,21.56563288,27.41236454,10.5385581
ENSG00000139192,0.918870459,6.12315984,1.700757365,4.116931801,3.421306775
ENSG00000169762,5.52315987,9.495090934,11.40235401,8.404680424,8.31158349
ENSG00000059588,52.52396034,19.24119346,15.14202079,12.29470046,9.400979048
ENSG00000113407,6.794997187,6.732740655,8.44953106,17.84628689,11.46926336
ENSG00000185418,15.6389467,10.43632435,39.46988153,10.10740389,14.30674016
ENSG00000089123,32.92110834,15.46699796,13.42211654,25.81128857,12.86238866
ENSG00000147687,7.011626597,5.481068875,10.42773978,7.450152181,4.733845556
ENSG00000203705,14.15349636,7.307930913,18.37097652,11.18463921,14.14457809
ENSG00000106052,37.11791099,29.69970513,33.28337365,33.98056327,28.53821946
ENSG00000213977,1.337487985,5.344057997,7.054888938,3.338248991,5.544232698
ENSG00000102125,5.900340551,13.80191115,8.256193503,7.380853903,15.19760494
ENSG00000065882,5.074658093,7.075717084,2.939905507,15.91753812,10.3154016
ENSG00000169221,2.528179287,2.053975822,4.09922805,2.369710669,2.086932321
ENSG00000108239,4.54229704,5.777249205,26.17796511,22.94111067,10.70707142
ENSG00000107021,4.373655596,4.512617469,10.90834796,5.710810124,4.4137686
ENSG00000132405,3.738460421,5.010865496,5.141361725,16.69698126,3.193689731
ENSG00000121749,10.35725269,9.863389541,17.70444941,9.931058792,11.42894913
ENSG00000104946,2.651283769,6.144469856,4.168001454,5.663608897,5.427032654
ENSG00000109680,27.42743656,33.68430283,25.02893126,35.61648676,11.74105155
ENSG00000125875,5.698855052,8.874893165,7.034117707,9.850204224,7.073612622
ENSG00000054611,8.658775207,11.08126174,11.1090539,47.98692078,21.36367445
ENSG00000065491,4.804004388,6.240714548,5.006104044,6.586185254,4.74668312
