"specimenID","libraryID","platform","RIN","rnaBatch","libraryBatch","sequencingBatch","libraryPrep","libraryPreparationMethod","isStranded","readStrandOrigin","runType","readLength","barcode","totalReads","mapped","rRNA.rate","assay","referenceSet","libraryVersion","DV200","validBarcodeReads"
"179054_OLIG_rnaseq","179054_OLIG_rnaseq","IlluminaNovaseq6000",3.9,"NA","2020-02-05","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179054",68203115,59520146,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179055_MGAS_rnaseq","179055_MGAS_rnaseq","IlluminaNovaseq6000",4.5,"NA","2020-02-12","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179055",83726491,72097795,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179055_NEU_rnaseq","179055_NEU_rnaseq","IlluminaNovaseq6000",4.8,"NA","2020-02-04","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179055",84029218,69984367,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179055_OLIG_rnaseq","179055_OLIG_rnaseq","IlluminaNovaseq6000",4.9,"NA","2020-02-10","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179055",94417899,83806602,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179056_MGAS_rnaseq","179056_MGAS_rnaseq","IlluminaNovaseq6000",2.3,"NA","2020-02-11","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179056",66479605,57220799,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179056_NEU_rnaseq","179056_NEU_rnaseq","IlluminaNovaseq6000",2.7,"NA","2020-01-17","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179056",67870648,58926646,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179056_OLIG_rnaseq","179056_OLIG_rnaseq","IlluminaNovaseq6000",2.4,"NA","2020-01-29","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179056",64874164,57289949,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179057_MGAS_rnaseq","179057_MGAS_rnaseq","IlluminaNovaseq6000",2.1,"NA","2020-01-29","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179057",78386509,67497972,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179057_NEU_rnaseq","179057_NEU_rnaseq","IlluminaNovaseq6000",2,"NA","2020-02-04","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179057",75882383,61851101,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179057_OLIG_rnaseq","179057_OLIG_rnaseq","IlluminaNovaseq6000",2.7,"NA","2020-02-11","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179057",81563083,65478006,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179058_MGAS_rnaseq","179058_MGAS_rnaseq","IlluminaNovaseq6000",2.6,"NA","2020-02-04","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179058",69108387,56631319,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179058_NEU_rnaseq","179058_NEU_rnaseq","IlluminaNovaseq6000",2.3,"NA","2020-02-11","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179058",83616326,71315004,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179058_OLIG_rnaseq","179058_OLIG_rnaseq","IlluminaNovaseq6000",2.1,"NA","2020-01-31","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179058",76891355,67329871,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179059_MGAS_rnaseq","179059_MGAS_rnaseq","IlluminaNovaseq6000",4.4,"NA","2020-01-29","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179059",67356933,59936043,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179059_NEU_rnaseq","179059_NEU_rnaseq","IlluminaNovaseq6000",4.4,"NA","2020-02-10","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179059",91996243,80233003,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179059_OLIG_rnaseq","179059_OLIG_rnaseq","IlluminaNovaseq6000",5.1,"NA","2020-02-04","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179059",81893904,40183491,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179060_MGAS_rnaseq","179060_MGAS_rnaseq","IlluminaNovaseq6000",2.2,"NA","2020-02-05","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179060",81562667,66792634,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179060_NEU_rnaseq","179060_NEU_rnaseq","IlluminaNovaseq6000",2.8,"NA","2020-02-05","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179060",77991396,62138997,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179060_OLIG_rnaseq","179060_OLIG_rnaseq","IlluminaNovaseq6000",3.1,"NA","2020-01-28","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179060",54014989,48592260,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179061_MGAS_rnaseq","179061_MGAS_rnaseq","IlluminaNovaseq6000",3.2,"NA","2020-02-05","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179061",81591512,70462790,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179061_NEU_rnaseq","179061_NEU_rnaseq","IlluminaNovaseq6000",3.6,"NA","2020-02-10","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179061",68439268,60095208,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179061_OLIG_rnaseq","179061_OLIG_rnaseq","IlluminaNovaseq6000",3.7,"NA","2020-02-10","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179061",74312301,67266614,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179062_MGAS_rnaseq","179062_MGAS_rnaseq","IlluminaNovaseq6000",2.5,"NA","2020-02-12","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179062",79368369,69584635,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179062_NEU_rnaseq","179062_NEU_rnaseq","IlluminaNovaseq6000",2,"NA","2020-01-29","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179062",87143414,74516995,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179062_OLIG_rnaseq","179062_OLIG_rnaseq","IlluminaNovaseq6000",2.8,"NA","2020-02-11","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179062",78595301,70763220,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179063_MGAS_rnaseq","179063_MGAS_rnaseq","IlluminaNovaseq6000",1.6,"NA","2020-01-29","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179063",84033951,71015846,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179063_NEU_rnaseq","179063_NEU_rnaseq","IlluminaNovaseq6000",2.1,"NA","2020-01-31","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179063",76432694,63796673,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179063_OLIG_rnaseq","179063_OLIG_rnaseq","IlluminaNovaseq6000",2.8,"NA","2020-01-31","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179063",96175624,85448796,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179064_MGAS_rnaseq","179064_MGAS_rnaseq","IlluminaNovaseq6000",2.3,"NA","2020-02-10","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179064",66624875,57243573,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179064_NEU_rnaseq","179064_NEU_rnaseq","IlluminaNovaseq6000",2.8,"NA","2020-02-11","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179064",85676125,68894429,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179064_OLIG_rnaseq","179064_OLIG_rnaseq","IlluminaNovaseq6000",2.3,"NA","2020-02-11","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179064",65290693,57155663,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179065_MGAS_rnaseq","179065_MGAS_rnaseq","IlluminaNovaseq6000",2.5,"NA","2020-01-17","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179065",81397740,70364131,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179065_NEU_rnaseq","179065_NEU_rnaseq","IlluminaNovaseq6000",2.5,"NA","2020-02-11","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179065",88416717,77156440,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179065_OLIG_rnaseq","179065_OLIG_rnaseq","IlluminaNovaseq6000",2.1,"NA","2020-01-31","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179065",78017663,68431251,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179066_MGAS_rnaseq","179066_MGAS_rnaseq","IlluminaNovaseq6000",3.8,"NA","2020-02-04","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179066",61799828,53427802,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179066_NEU_rnaseq","179066_NEU_rnaseq","IlluminaNovaseq6000",4,"NA","2020-01-17","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179066",92122640,79413469,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179066_OLIG_rnaseq","179066_OLIG_rnaseq","IlluminaNovaseq6000",4.1,"NA","2020-01-28","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179066",69025552,61916138,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179067_MGAS_rnaseq","179067_MGAS_rnaseq","IlluminaNovaseq6000",3.8,"NA","2020-01-31","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179067",84424204,72362732,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179067_NEU_rnaseq","179067_NEU_rnaseq","IlluminaNovaseq6000",3.8,"NA","2020-01-29","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179067",84722783,73190328,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179067_OLIG_rnaseq","179067_OLIG_rnaseq","IlluminaNovaseq6000",3.6,"NA","2020-01-28","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179067",69710980,61023872,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179068_MGAS_rnaseq","179068_MGAS_rnaseq","IlluminaNovaseq6000",2.7,"NA","2020-02-11","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179068",74145449,64456325,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179068_NEU_rnaseq","179068_NEU_rnaseq","IlluminaNovaseq6000",3,"NA","2020-02-12","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179068",59565511,52001787,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179068_OLIG_rnaseq","179068_OLIG_rnaseq","IlluminaNovaseq6000",2,"NA","2020-02-05","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179068",75952546,65439886,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179069_MGAS_rnaseq","179069_MGAS_rnaseq","IlluminaNovaseq6000",2.5,"NA","2020-02-10","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179069",71925619,60491152,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179069_NEU_rnaseq","179069_NEU_rnaseq","IlluminaNovaseq6000",3.1,"NA","2020-02-04","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179069",77506083,65936674,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179069_OLIG_rnaseq","179069_OLIG_rnaseq","IlluminaNovaseq6000",3.6,"NA","2020-02-05","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179069",71859928,63342246,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179070_MGAS_rnaseq","179070_MGAS_rnaseq","IlluminaNovaseq6000",2.3,"NA","2020-02-05","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179070",74002669,65790021,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179070_NEU_rnaseq","179070_NEU_rnaseq","IlluminaNovaseq6000",1.6,"NA","2020-02-12","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179070",74197795,60319385,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179070_OLIG_rnaseq","179070_OLIG_rnaseq","IlluminaNovaseq6000",1.3,"NA","2020-01-31","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179070",74806366,63750789,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179071_MGAS_rnaseq","179071_MGAS_rnaseq","IlluminaNovaseq6000",1.8,"NA","2020-01-28","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179071",74922632,59406401,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179071_NEU_rnaseq","179071_NEU_rnaseq","IlluminaNovaseq6000",2.6,"NA","2020-02-04","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179071",82882823,65024342,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179071_OLIG_rnaseq","179071_OLIG_rnaseq","IlluminaNovaseq6000",1.5,"NA","2020-01-28","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179071",99520842,82609027,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179072_MGAS_rnaseq","179072_MGAS_rnaseq","IlluminaNovaseq6000",3.4,"NA","2020-01-17","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179072",63064718,55152965,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179072_NEU_rnaseq","179072_NEU_rnaseq","IlluminaNovaseq6000",3.8,"NA","2020-02-10","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179072",66222916,56688073,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179072_OLIG_rnaseq","179072_OLIG_rnaseq","IlluminaNovaseq6000",3.3,"NA","2020-01-17","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179072",73475991,64539919,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179073_MGAS_rnaseq","179073_MGAS_rnaseq","IlluminaNovaseq6000",3.9,"NA","2020-02-05","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179073",82348818,72820542,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179073_NEU_rnaseq","179073_NEU_rnaseq","IlluminaNovaseq6000",3.8,"NA","2020-02-10","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179073",79615265,68266299,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179073_OLIG_rnaseq","179073_OLIG_rnaseq","IlluminaNovaseq6000",3.4,"NA","2020-02-04","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179073",71106941,63787973,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179074_MGAS_rnaseq","179074_MGAS_rnaseq","IlluminaNovaseq6000",3,"NA","2020-01-29","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179074",76550313,66588999,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179074_NEU_rnaseq","179074_NEU_rnaseq","IlluminaNovaseq6000",3.8,"NA","2020-02-04","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179074",76860175,66019102,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179074_OLIG_rnaseq","179074_OLIG_rnaseq","IlluminaNovaseq6000",3,"NA","2020-01-28","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179074",58641878,51907434,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179075_MGAS_rnaseq","179075_MGAS_rnaseq","IlluminaNovaseq6000",3,"NA","2020-01-29","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179075",72771420,62362216,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179075_NEU_rnaseq","179075_NEU_rnaseq","IlluminaNovaseq6000",2.5,"NA","2020-02-10","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179075",92340798,80466650,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179075_OLIG_rnaseq","179075_OLIG_rnaseq","IlluminaNovaseq6000",3,"NA","2020-01-29","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179075",68397749,60322160,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179078_MGAS_rnaseq","179078_MGAS_rnaseq","IlluminaNovaseq6000",3.6,"NA","2020-01-17","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179078",74272596,63045815,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179078_NEU_rnaseq","179078_NEU_rnaseq","IlluminaNovaseq6000",4,"NA","2020-01-28","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179078",80745235,70017109,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179078_OLIG_rnaseq","179078_OLIG_rnaseq","IlluminaNovaseq6000",3.5,"NA","2020-02-05","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179078",79901122,69776656,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179079_MGAS_rnaseq","179079_MGAS_rnaseq","IlluminaNovaseq6000",2.9,"NA","2020-02-11","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179079",113416447,99282862,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179079_NEU_rnaseq","179079_NEU_rnaseq","IlluminaNovaseq6000",3.2,"NA","2020-02-10","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179079",87384082,76766388,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179079_OLIG_rnaseq","179079_OLIG_rnaseq","IlluminaNovaseq6000",1.9,"NA","2020-01-31","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179079",67696782,57596335,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179080_MGAS_rnaseq","179080_MGAS_rnaseq","IlluminaNovaseq6000",3.7,"NA","2020-02-11","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179080",61670518,53718910,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179080_NEU_rnaseq","179080_NEU_rnaseq","IlluminaNovaseq6000",4.5,"NA","2020-02-11","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179080",74018763,63755125,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179080_OLIG_rnaseq","179080_OLIG_rnaseq","IlluminaNovaseq6000",2.9,"NA","2020-01-31","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179080",71752848,63715144,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179081_MGAS_rnaseq","179081_MGAS_rnaseq","IlluminaNovaseq6000",3.9,"NA","2020-01-28","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179081",66254660,55831350,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179081_NEU_rnaseq","179081_NEU_rnaseq","IlluminaNovaseq6000",3.8,"NA","2020-02-10","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179081",90874260,79969167,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179081_OLIG_rnaseq","179081_OLIG_rnaseq","IlluminaNovaseq6000",4.2,"NA","2020-02-12","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179081",88400714,65314259,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179082_MGAS_rnaseq","179082_MGAS_rnaseq","IlluminaNovaseq6000",2.3,"NA","2020-01-17","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179082",232824426,203694550,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179082_NEU_rnaseq","179082_NEU_rnaseq","IlluminaNovaseq6000",1.9,"NA","2020-01-29","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179082",82543591,67574546,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179082_OLIG_rnaseq","179082_OLIG_rnaseq","IlluminaNovaseq6000",2.3,"NA","2020-02-11","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179082",65564272,58321995,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179083_MGAS_rnaseq","179083_MGAS_rnaseq","IlluminaNovaseq6000",2.2,"NA","2020-01-17","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179083",79263309,66820289,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179083_NEU_rnaseq","179083_NEU_rnaseq","IlluminaNovaseq6000",1.8,"NA","2020-01-31","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179083",69622460,56901211,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179083_OLIG_rnaseq","179083_OLIG_rnaseq","IlluminaNovaseq6000",3.8,"NA","2020-01-17","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179083",65468058,56495794,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179084_MGAS_rnaseq","179084_MGAS_rnaseq","IlluminaNovaseq6000",3,"NA","2020-01-29","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179084",73718985,64978389,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179084_NEU_rnaseq","179084_NEU_rnaseq","IlluminaNovaseq6000",3,"NA","2020-02-04","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179084",68864260,61329833,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179084_OLIG_rnaseq","179084_OLIG_rnaseq","IlluminaNovaseq6000",2.7,"NA","2020-02-10","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179084",87362551,79519445,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179085_MGAS_rnaseq","179085_MGAS_rnaseq","IlluminaNovaseq6000",3.3,"NA","2020-02-05","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179085",73815281,63003761,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179085_NEU_rnaseq","179085_NEU_rnaseq","IlluminaNovaseq6000",3.1,"NA","2020-02-10","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179085",62135410,53742654,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179085_OLIG_rnaseq","179085_OLIG_rnaseq","IlluminaNovaseq6000",3.4,"NA","2020-02-05","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179085",87578543,78743414,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179086_MGAS_rnaseq","179086_MGAS_rnaseq","IlluminaNovaseq6000",3.1,"NA","2020-02-11","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179086",107216114,92623796,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179086_NEU_rnaseq","179086_NEU_rnaseq","IlluminaNovaseq6000",3.5,"NA","2020-01-31","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179086",91244673,82122431,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179086_OLIG_rnaseq","179086_OLIG_rnaseq","IlluminaNovaseq6000",3.3,"NA","2020-02-05","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179086",74573914,66948298,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
"179088_MGAS_rnaseq","179088_MGAS_rnaseq","IlluminaNovaseq6000",2.7,"NA","2020-02-04","NA","rRNAdepletion","TruSeq","TRUE",2,"pairedEnd",100,"179088",72882002,64698780,"NA","rnaSeq","GRCh38","SMARTer Stranded Total RNA-Seq Kit v2-Pico",,
