assay,specimenID,platform,platformLocation,RIN,rnaBatch,libraryBatch,sequencingBatch,libraryPrep,libraryPreparationMethod,libraryType,sampleBarcode,readLength,isStranded,readStrandOrigin,runType,totalReads,validBarcodeReads,numberCells,medianGenes,medianUMIs,dataContributionBatch
scrnaSeq,200908-B50-B_R6280004,HiSeqX,Broad,NA,200908-B50-B,200908-B50-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200908-B50-B_R6280004,Illumina NovaSeq 6000,NYGC,NA,200908-B50-B,200908-B50-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200908-B50-B_R7702934,HiSeqX,Broad,NA,200908-B50-B,200908-B50-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200908-B50-B_R7702934,Illumina NovaSeq 6000,NYGC,NA,200908-B50-B,200908-B50-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200908-B50-B_R9314674,HiSeqX,Broad,NA,200908-B50-B,200908-B50-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200908-B50-B_R9314674,Illumina NovaSeq 6000,NYGC,NA,200908-B50-B,200908-B50-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200908-B50-B_R9679238,HiSeqX,Broad,NA,200908-B50-B,200908-B50-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200908-B50-B_R9679238,Illumina NovaSeq 6000,NYGC,NA,200908-B50-B,200908-B50-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200908-B50-B_R9886653,HiSeqX,Broad,NA,200908-B50-B,200908-B50-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200908-B50-B_R9886653,Illumina NovaSeq 6000,NYGC,NA,200908-B50-B,200908-B50-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R1133959,HiSeqX,Broad,NA,200909-B51-A,200909-B51-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R1133959,Illumina NovaSeq 6000,NYGC,NA,200909-B51-A,200909-B51-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R2787688,HiSeqX,Broad,NA,200909-B51-A,200909-B51-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R2787688,Illumina NovaSeq 6000,NYGC,NA,200909-B51-A,200909-B51-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R3211474,HiSeqX,Broad,NA,200909-B51-A,200909-B51-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R3211474,Illumina NovaSeq 6000,NYGC,NA,200909-B51-A,200909-B51-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R4996203,HiSeqX,Broad,NA,200909-B51-A,200909-B51-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R4996203,Illumina NovaSeq 6000,NYGC,NA,200909-B51-A,200909-B51-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R5629689,HiSeqX,Broad,NA,200909-B51-A,200909-B51-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R5629689,Illumina NovaSeq 6000,NYGC,NA,200909-B51-A,200909-B51-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R5676537,HiSeqX,Broad,NA,200909-B51-A,200909-B51-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R5676537,Illumina NovaSeq 6000,NYGC,NA,200909-B51-A,200909-B51-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R5893965,HiSeqX,Broad,NA,200909-B51-A,200909-B51-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R5893965,Illumina NovaSeq 6000,NYGC,NA,200909-B51-A,200909-B51-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R5924065,HiSeqX,Broad,NA,200909-B51-A,200909-B51-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-A_R5924065,Illumina NovaSeq 6000,NYGC,NA,200909-B51-A,200909-B51-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R1133959,HiSeqX,Broad,NA,200909-B51-B,200909-B51-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R1133959,Illumina NovaSeq 6000,NYGC,NA,200909-B51-B,200909-B51-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R2787688,HiSeqX,Broad,NA,200909-B51-B,200909-B51-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R2787688,Illumina NovaSeq 6000,NYGC,NA,200909-B51-B,200909-B51-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R3211474,HiSeqX,Broad,NA,200909-B51-B,200909-B51-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R3211474,Illumina NovaSeq 6000,NYGC,NA,200909-B51-B,200909-B51-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R4996203,HiSeqX,Broad,NA,200909-B51-B,200909-B51-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R4996203,Illumina NovaSeq 6000,NYGC,NA,200909-B51-B,200909-B51-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R5629689,HiSeqX,Broad,NA,200909-B51-B,200909-B51-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R5629689,Illumina NovaSeq 6000,NYGC,NA,200909-B51-B,200909-B51-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R5676537,HiSeqX,Broad,NA,200909-B51-B,200909-B51-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R5676537,Illumina NovaSeq 6000,NYGC,NA,200909-B51-B,200909-B51-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R5893965,HiSeqX,Broad,NA,200909-B51-B,200909-B51-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R5893965,Illumina NovaSeq 6000,NYGC,NA,200909-B51-B,200909-B51-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R5924065,HiSeqX,Broad,NA,200909-B51-B,200909-B51-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200909-B51-B_R5924065,Illumina NovaSeq 6000,NYGC,NA,200909-B51-B,200909-B51-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R2144127,HiSeqX,Broad,NA,200910-B52-A,200910-B52-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R2144127,Illumina NovaSeq 6000,NYGC,NA,200910-B52-A,200910-B52-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R2157677,HiSeqX,Broad,NA,200910-B52-A,200910-B52-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R2157677,Illumina NovaSeq 6000,NYGC,NA,200910-B52-A,200910-B52-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R2830542,HiSeqX,Broad,NA,200910-B52-A,200910-B52-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R2830542,Illumina NovaSeq 6000,NYGC,NA,200910-B52-A,200910-B52-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R3997006,HiSeqX,Broad,NA,200910-B52-A,200910-B52-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R3997006,Illumina NovaSeq 6000,NYGC,NA,200910-B52-A,200910-B52-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R4745715,HiSeqX,Broad,NA,200910-B52-A,200910-B52-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R4745715,Illumina NovaSeq 6000,NYGC,NA,200910-B52-A,200910-B52-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R6679530,HiSeqX,Broad,NA,200910-B52-A,200910-B52-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R6679530,Illumina NovaSeq 6000,NYGC,NA,200910-B52-A,200910-B52-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R7664813,HiSeqX,Broad,NA,200910-B52-A,200910-B52-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R7664813,Illumina NovaSeq 6000,NYGC,NA,200910-B52-A,200910-B52-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R9794121,HiSeqX,Broad,NA,200910-B52-A,200910-B52-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-A_R9794121,Illumina NovaSeq 6000,NYGC,NA,200910-B52-A,200910-B52-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R2144127,HiSeqX,Broad,NA,200910-B52-B,200910-B52-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R2144127,Illumina NovaSeq 6000,NYGC,NA,200910-B52-B,200910-B52-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R2157677,HiSeqX,Broad,NA,200910-B52-B,200910-B52-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R2157677,Illumina NovaSeq 6000,NYGC,NA,200910-B52-B,200910-B52-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R2830542,HiSeqX,Broad,NA,200910-B52-B,200910-B52-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R2830542,Illumina NovaSeq 6000,NYGC,NA,200910-B52-B,200910-B52-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R3997006,HiSeqX,Broad,NA,200910-B52-B,200910-B52-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R3997006,Illumina NovaSeq 6000,NYGC,NA,200910-B52-B,200910-B52-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R4745715,HiSeqX,Broad,NA,200910-B52-B,200910-B52-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R4745715,Illumina NovaSeq 6000,NYGC,NA,200910-B52-B,200910-B52-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R6679530,HiSeqX,Broad,NA,200910-B52-B,200910-B52-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R6679530,Illumina NovaSeq 6000,NYGC,NA,200910-B52-B,200910-B52-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R7664813,HiSeqX,Broad,NA,200910-B52-B,200910-B52-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R7664813,Illumina NovaSeq 6000,NYGC,NA,200910-B52-B,200910-B52-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R9794121,HiSeqX,Broad,NA,200910-B52-B,200910-B52-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200910-B52-B_R9794121,Illumina NovaSeq 6000,NYGC,NA,200910-B52-B,200910-B52-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R1234575,HiSeqX,Broad,NA,200915-B53-A,200915-B53-A,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R1234575,Illumina NovaSeq 6000,NYGC,NA,200915-B53-A,200915-B53-A,HNLCFDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R3176125,HiSeqX,Broad,NA,200915-B53-A,200915-B53-A,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R3176125,Illumina NovaSeq 6000,NYGC,NA,200915-B53-A,200915-B53-A,HNLCFDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R4439627,HiSeqX,Broad,NA,200915-B53-A,200915-B53-A,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R4439627,Illumina NovaSeq 6000,NYGC,NA,200915-B53-A,200915-B53-A,HNLCFDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R4817881,HiSeqX,Broad,NA,200915-B53-A,200915-B53-A,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R4817881,Illumina NovaSeq 6000,NYGC,NA,200915-B53-A,200915-B53-A,HNLCFDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R5139757,HiSeqX,Broad,NA,200915-B53-A,200915-B53-A,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R5139757,Illumina NovaSeq 6000,NYGC,NA,200915-B53-A,200915-B53-A,HNLCFDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R6216782,HiSeqX,Broad,NA,200915-B53-A,200915-B53-A,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R6216782,Illumina NovaSeq 6000,NYGC,NA,200915-B53-A,200915-B53-A,HNLCFDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R7063792,HiSeqX,Broad,NA,200915-B53-A,200915-B53-A,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R7063792,Illumina NovaSeq 6000,NYGC,NA,200915-B53-A,200915-B53-A,HNLCFDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R9996478,HiSeqX,Broad,NA,200915-B53-A,200915-B53-A,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-A_R9996478,Illumina NovaSeq 6000,NYGC,NA,200915-B53-A,200915-B53-A,HNLCFDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R1234575,HiSeqX,Broad,NA,200915-B53-B,200915-B53-B,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R1234575,Illumina NovaSeq 6000,NYGC,NA,200915-B53-B,200915-B53-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R3176125,HiSeqX,Broad,NA,200915-B53-B,200915-B53-B,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R3176125,Illumina NovaSeq 6000,NYGC,NA,200915-B53-B,200915-B53-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R4439627,HiSeqX,Broad,NA,200915-B53-B,200915-B53-B,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R4439627,Illumina NovaSeq 6000,NYGC,NA,200915-B53-B,200915-B53-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R4817881,HiSeqX,Broad,NA,200915-B53-B,200915-B53-B,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R4817881,Illumina NovaSeq 6000,NYGC,NA,200915-B53-B,200915-B53-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R5139757,HiSeqX,Broad,NA,200915-B53-B,200915-B53-B,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R5139757,Illumina NovaSeq 6000,NYGC,NA,200915-B53-B,200915-B53-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R6216782,HiSeqX,Broad,NA,200915-B53-B,200915-B53-B,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R6216782,Illumina NovaSeq 6000,NYGC,NA,200915-B53-B,200915-B53-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R7063792,HiSeqX,Broad,NA,200915-B53-B,200915-B53-B,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R7063792,Illumina NovaSeq 6000,NYGC,NA,200915-B53-B,200915-B53-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R9996478,HiSeqX,Broad,NA,200915-B53-B,200915-B53-B,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200915-B53-B_R9996478,Illumina NovaSeq 6000,NYGC,NA,200915-B53-B,200915-B53-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200916-B54-A_R1207203,HiSeqX,Broad,NA,200916-B54-A,200916-B54-A,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200916-B54-A_R1207203,Illumina NovaSeq 6000,NYGC,NA,200916-B54-A,200916-B54-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200916-B54-A_R1588427,HiSeqX,Broad,NA,200916-B54-A,200916-B54-A,HCV7KCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
